0.4153,2.0900998,4.1639,0.75339997,3.3188,12.608899,0.2586,1.4807,22.039202,1.6755,0.3717,7.592,2.6074998,0.0,4.5979,0.5913,1.3324001,24.750904,2.2075,0.4417,20.6421,0.4366,0.9352,16.254002,0.2057,0.4116,1.3400999,6.5004005,11.3115,2.8500001,8.019401,17.3846,0.3896,10.6393,34.9625,13.241099,1.1926,13.5515,7.262901,1.5829,11.9685,6.6756,0.6462,38.9552,4.1646004,2.584,35.4258,2.7846,3.2062001,26.3739,2.2663,0.9403,1.3619,11.0959,2.9582,0.7194,7.0319996,4.4893,0.3134,10.462899,9.2488,10.7243,0.3095,3.9734998,4.8543,2.564,6.8203998,9.225599,0.0,17.652903,10.768701,1.5053,22.0322,1.8811,3.9496,27.515198,6.3571997,1.3267,3.1173,19.6864,18.4336,4.3228,18.3702,34.4828,0.9616,22.5829,66.2505,25.6409,1.8738,25.117,14.7247,4.1469,23.3868,16.4925,1.9786,81.359,17.1408,4.531,78.1001,5.1023,8.091,70.1431,8.8292,2.6786,2.9336,16.58,31.878498,3.5732,9.1243,32.261997,5.2623997,8.268701,78.63011,13.568801,1.0792,36.727104,8.213401,9.8806,29.132694,8.4354,1.5619999,70.82699,10.7137,47.914497,93.391014,51.115604,1.4843,84.785576,3.5351,1.5998,7.0640993,33.377003,54.349606,11.237801,27.203096,71.354,4.9156003,32.336098,158.56586,45.3306,9.0999,62.645195,43.507305,7.4381,69.565216,27.3056,6.9806,141.52968,17.087402,17.8361,134.03929,13.4186,19.046999,142.41652,9.268201,11.282901,5.129,37.9233,27.516697,7.6575,29.378298,27.414003,9.310201,23.0872,44.927197,20.652899,3.7211,17.712,25.9177,10.648801,25.754696,42.622597,4.7826,43.381195,21.423403,19.7659,104.3105,31.8463,15.5947,94.47818,21.169096,8.6108,15.1267,87.8803,113.7448,22.4685,65.7057,131.03,19.4882,63.692,282.1232,79.5523,13.9002,117.0843,77.6384,27.9675,124.4526,78.3636,13.3252,255.7379,49.2245,85.5165,331.7408,96.3805,36.126,321.6803,33.9724,21.4935
0.0,1.4324999,7.4441004,1.835,0.4648,6.281701,0.54039997,0.281,17.6469,1.1264,0.97999996,3.8271,0.1999,0.5661,6.768,0.5905,0.1998,12.2447,0.9621,5.1248,32.953907,4.4631004,0.0,34.025497,0.4519,0.5853,2.3630002,9.595201,34.228706,5.0969996,3.8904,29.152895,3.5834002,3.5333998,49.266003,4.8192,7.9986,18.964401,7.6963997,2.5768,39.919598,3.6678002,1.8357999,58.457405,1.6302,6.6456,52.116714,6.131801,2.1376,63.48661,2.293,1.086,0.5361,12.640899,8.230301,2.0687,5.8148,9.621099,1.9523,12.6199,23.8204,8.1414995,2.4185002,11.080999,8.3599,0.0,16.963,14.8211,1.9595001,4563.4575,0.953,8.258599,22.4464,7.1714,2.5033002,22.009193,3.936,5.0097003,2.8991,23.6686,49.9031,9.0007,10.17,45.0557,6.0761,16.4343,90.7333,14.0871,11.3971,33.8725,16.2562,3.1429,63.6506,19.0794,3.9951,4634.1597,3.5453,20.029,107.517,17.7663,4.6409,119.5213,6.6809,6.681,4.1296,321504.12,3.1095,0.0,1.7545,306968.97,0.0,0.0,144661.95,1.3745,0.2633,646209.56,0.1928,8.3406,2.4307,466991.88,0.0,404556.6,0.2306,108753.38,997107.3,1.7121999,453471.62,1390629.5,389056.62,783162.44,0.0,0.2189,2.0455,1.2614,0.3925,1.0956,0.2707,0.8082,5.0147,0.43510002,0.3747,0.0,0.4749,0.7557,5.8222003,0.5917,0.0,313784.22,1.2863,1.4251,5.7090006,1.7062,0.3042,372518.9,143091.72,115350.266,518512.75,0.2319,2.1181,1.1666,1.1963,0.7189,0.2931,2.8348,9.656,1.9054999,0.0,0.7514,0.5092,523808.5,1.7746,4.5246,0.6264,7.1358004,0.7129,1.5481,4.9504004,1.0177,0.3067,4.9527006,3.8482,2.8288,518516.88,321504.56,7.2731,2.428,3.3433,306970.78,0.5638,3.643,144676.62,3.7151,0.638,646210.3,1.1769,523817.6,10.0275,466997.0,0.6264,718347.94,2.2298,108756.36,997118.0,4.4361,453472.25,1763153.4,532152.2,898515.56
0.6179,2.1593,4.6871,0.7472,0.7503,4.5492,0.423,0.0,4.7750993,0.3399,1.3448,5.2255,0.6509,0.9182,6.800501,1.0647,0.71239996,3.9393003,1.1671,0.90169996,79.42772,1.4229001,1.2251999,68.38358,0.0,0.3419,1.8341,2.6852999,18.969301,3.2248,2.2851999,11.4845,2.6564,0.5018,19.1156,2.0795999,4.3413,8.9575,0.957,1.2924,12.3142,3.33,4.2391005,19.077402,1.9635,7.2524,71.923996,4.4625998,1.2147,80.5595,1.4566,1.0688,3.5082,4.1075,9.9358,2.5159,0.0,14.196499,4.8335,2.4068,15.505502,3.5226,1.2728,10.116,3.3117998,1.8289,13.437801,3.6684,3.0593998,29.147598,0.5025,2.8185,41.068195,1.8942,1.7257999,45.465096,2.779,4.3028,5.9602,8.9521,33.5922,6.4879,3.0355,30.2302,7.9129,2.9086,39.3962,5.9421,6.9589,24.299,4.9197,4.0395,32.5525,8.0631,8.0109,52.1643,3.6331,10.9726,192.4199,7.7797,4.1657,194.4082,4.2356,5.7135,4.0539,4.1779,4.0239005,0.6313,0.7484,1.4898,0.8563,0.0,2.0828998,0.8337,0.5657,2.6479,0.4252,5.5765,6.1867,0.0,1.3438,3.9577,1.8785,3.4512,26.687998,5.4544,1.0436001,20.1397,0.0,0.3822,0.5998,0.0,9.5616,2.524,2.4919999,4.5757,2.2914,1.0107,4.3436,0.2148,0.2272,3.4957,7.7639,2.7858,3.4697,0.8564,0.0,2.0356998,0.7109,0.2677,27.037601,1.869,0.3302,30.53,0.49670002,5.4927,0.6723,9.0734005,1.2559,3.1961,1.2918,2.6245,0.91529995,1.5203,7.3061004,0.9266,1.5014,2.1181,2.8878999,0.6836,6.6430993,0.3963,1.9312,2.9707,1.6739999,2.1387,18.136497,5.6417,1.3452001,18.1907,2.7684999,0.18,5.326,13.2513,14.8414,6.3514,4.5322,8.69,4.063,2.531,13.7326,1.9751,2.2943,8.2617,11.077,9.0459,16.2995,1.2527,3.275,8.9641,4.2634,5.8576,71.8621,12.9651,2.719,68.8604,3.2652,6.0549
0.0,1.7601999,1.299,0.5448,0.0,1.5871,0.514,0.0,4.7623005,0.0,0.3038,1.2624999,0.0,0.0,2.8932998,0.2386,0.0,3.6378,0.0,1.1463001,7.7503004,0.2672,0.8158,5.2158003,0.4679,0.0,0.8823,4.2620997,13.948103,2.4212,1.6782,15.077598,1.8287,3.4074,31.530603,4.3261,0.4835,8.8125,4.6533,0.0,12.799498,0.9902,2.1046999,32.2137,3.5127,3.3444998,32.7372,4.0646996,1.7594,33.304104,1.0611,1.1305001,1.6348001,4.8809004,7.243601,4.4432,3.3421001,10.056101,2.5751,5.831,34.1867,4.3085003,2.0478,8.835,3.3488002,2.0558,9.5606,3.9108,0.2154,41.373295,1.1094,0.7779,16.0335,2.3363001,0.9615,24.580503,2.4983,2.9482,2.5171,10.9032,22.4907,7.4092,5.0203,26.7208,4.9178,9.2384,70.4796,8.6346,2.8351,18.91,8.0021,2.0558,25.2534,5.1396,2.3201,77.2248,4.6221,5.2687,56.521,6.6682,3.5367,63.1004,4.0273,4.0787,0.7592,3.8042002,2.063,0.2867,2.9474,2.2669,0.0,0.3423,1.829,1.2011,0.0,1.1759,0.6093,0.2409,0.529,1.3941,0.9087,5.0597,0.3783,0.9898,8.367,0.8499,1.0145,10.4699,0.3161,0.5644,0.4667,2.5896,3.1432,0.2757,3.8331,0.3582,0.0,0.678,9.1443,5.3257003,0.6516,1.3903,1.0596,1.5445,3.1826,0.89879996,0.5332,9.421801,2.0773,0.4945,21.163002,0.7551,0.2186,12.517601,0.1796,0.4933,0.4354,3.4505,2.5108,0.8494,0.3245,2.4429,0.0,0.5607,17.7101,3.3369,0.5488,1.7168,1.2472,1.3522999,4.4639997,3.2017,2.0411,11.4579,0.8554,0.211,20.4056,0.0,0.46559998,18.797102,0.92870003,1.1768,1.6613,9.8443,7.717,1.4118,7.105,5.068,0.0,1.581,28.6834,9.8637,1.2004,4.283,2.9161,3.1377,8.1756,5.4946,3.483,25.9394,3.311,1.6953,49.9356,1.605,1.6987,41.7846,1.4244,2.2345
3.9320002,1.6185,6.0621996,1.7851,0.85749996,9.8294,2.8574998,1.7673,5.0954,2.2724,3.9340003,6.5737996,2.1193,3.2363,9.4918995,1.1437,1.0445,10.974199,3.7211003,4.4198995,37.645603,2.5036001,2.8981998,42.334404,0.9551,0.9192,12.874101,21.457798,31.775608,36.056396,20.5469,41.941505,25.3368,26.998598,61.846916,19.194199,26.879602,34.008,20.994398,24.5649,31.031399,30.974005,19.270298,63.889,16.3619,23.551996,69.526085,24.715702,22.986004,64.20969,18.4181,28.115503,15.828102,36.951103,22.553398,39.8626,13.9063015,44.204,55.837795,58.293396,76.17551,25.492704,21.3594,42.2987,27.154802,20.963902,25.747902,46.465,33.475796,74.36069,11.665702,27.5701,37.637096,28.977497,23.689898,31.555593,41.513996,34.038902,32.6342,60.0274,60.3912,77.7041,35.3107,95.9749,84.0321,87.0593,143.1178,46.9593,52.173,82.8805,50.2685,48.7651,66.2712,78.5827,53.7906,149.2239,31.7487,55.542,144.8088,56.1968,49.5741,138.0997,60.8872,63.0736,0.4819,0.8652,1.8620001,0.5166,2.1063,3.1559,0.2551,3.5630999,9.0828,2.3522,0.0,2.4931,0.90470004,4.3947,2.4957,3.3929,1.0551001,7.4967003,11.0623,1.8656,16.6016,0.4943,7.9248,13.859902,0.3355,0.7106,6.2482,4.6656,5.6105,3.3766,5.8249,4.3372,3.3324,2.4813,11.715299,3.2395,2.2365,10.8759,1.3349,7.2999,2.8775,3.2637,4.3366003,10.3482,4.6994,2.4604,27.397701,6.8905,5.5184,33.0413,4.0892,4.0589,5.4063997,5.9083,8.3501,7.8648,6.6568,7.7094,7.1461997,8.7722,16.1801,7.1262994,9.893001,7.5242004,6.5715003,11.175599,2.8005,3.7056,6.0135,16.9178,7.5161,8.9774,14.487298,4.6507,1.8446001,18.7826,3.238,3.6657999,12.1365,11.4391,15.8226,11.758,14.588,15.2025,10.7337,14.8166,36.9782,12.718,12.1295,20.8932,8.8111,22.8702,8.1737,10.3622,11.4052,34.7627,23.2778,13.3034,58.4866,12.0355,15.2878,65.6838,7.6627,8.4353
0.5436,1.9675001,1.2235,0.642,0.0,3.0392,0.0,0.0,2.6498,0.4732,0.5041,0.6544,0.0,0.0,1.4229,0.0,0.0,1.2366,0.0,0.2813,9.1467,0.0,0.2204,9.451799,0.0,113386.63,0.0,0.9377,0.79150003,0.3656,1.1394,2.6966002,0.0,0.6839,1.9079001,1.0316,0.0,1.5204,1.0465,1.5784,1.7442999,1.405,0.3349,3.8265998,0.28,0.0,7.453601,0.7159,0.6255,8.611001,0.6401,0.51919997,1.7689,1.9604,0.7797,0.5814,2.4798,1.4188,0.3711,0.0,2.6342,0.9177,0.0,0.2639,0.0,0.3028,1.2791001,3.7595,0.7129,1.388,0.8751,1.1977,2.8951,0.8395,0.0,6.0323,0.1795,0.1836,2.3125,4.8656,2.7947,1.589,3.6192,7.1546,0.3711,0.6839,7.1919,2.4225,0.5041,2.4387,1.0465,1.8812,4.4463,5.1645,1.0478,6.4512,1.1551,1.479,19.4954,1.5554,0.8459,24.0951,0.8196,113387.336,7.2391,1.6941,3.9371002,1.1668,4.9836,9.6856,0.7462,1.0411,15.1955,1.8793999,0.0,8.7125,0.88890004,6.8676996,12.360302,1.6947,0.2903,16.281599,3.4285002,1.288,1283868.8,2.3699,5.1809,1310130.8,244640.72,109526.336,7.5164,5.854,13.6065,2.4821,8.589002,18.730999,2.6838999,4.5219,19.799099,6.9733996,0.7499,20.131802,4.1165,7.9110003,8.7967,2.9102,1.3206,28.208889,7.0114994,2.3003001,331302.16,3.751,8.168799,40.5838,1.8144,0.4916,6.481,6.163,5.0671997,1.5826999,6.837701,24.166899,2.4283998,3.851,28.572702,5.0329995,1.6049,21.805101,4.1166997,3.2976,5.8352003,2.5665,2.1259,21.022202,10.560999,2.974,28.8066,1.5048001,8.3166,34.7008,4.0629997,1.5642,21.2365,13.7111,22.6108,5.2316,20.4103,52.5835,5.8585,9.414,63.5673,13.8858,2.3548,50.6494,9.1221,18.0763,26.9922,7.1714,3.7368,65.5127,21.001,6.5623,1615199.8,7.6257,21.6663,1310206.0,244646.6,109528.39
0.2125,0.4705,1.5343,0.5395,1.646,1.8639,0.0,0.0,7.7844,0.3112,0.6429,2.6126997,0.5303,0.3014,1.7479999,0.0,0.7049,6.8849998,0.86240005,2.2324,13.132002,2.2057,0.2363,13.037298,0.4296,0.6215,1.4532,5.6776004,3.4472,4.5835,2.1962,7.6259003,4.3671,4.7365003,24.708996,7.9286003,0.4702,5.7499003,4.1552,6.6638,4.6196,4.6852,5.1145005,16.5942,4.0066,6.7191,14.352301,2.5245,2.1181,21.709602,2.2084,3.7791,5.0038,9.5782,1.9581,5.2379003,6.6796002,3.769,6.6195,16.4727,18.612999,12.1029005,0.3715,3.7824001,2.443,9.4433,3.3307998,20.208,7.6131,21.689402,7.1748004,4.3,15.432499,6.7154,8.7743,9.623099,5.2331,14.6614,6.6695,15.7263,6.9396,10.3609,10.5218,13.2588,10.9866,21.2092,51.1064,20.3427,1.4846,12.145,7.1285,16.4085,9.6984,24.8932,13.4325,45.1686,12.0438,13.2515,42.9168,11.4456,11.1287,44.37,7.8711,19.062,2.4347,1.4906,9.602098,1.7307,2.2225,6.5332994,0.8189,1.13,23.255104,3.1114,0.8506,5.6017,0.58820003,6.1813,11.218799,2.5269,0.6842,15.7667,41235.21,1.4057,1345958.0,0.7183,4.3719,758205.8,1.6070001,0.8248,10.4396,12.268999,19.736797,6.3548,6.5248,14.2286,8.564401,10.7385,53.396706,9.4044,3.7195,15.150801,5.9455996,13.1432,19.863901,14.2239,13.992099,49.20179,12.131598,7.4336996,297933.4,7.7293005,4.7567,395846.84,5.5722,4.1523,10.601399,23.358,21.376999,7.9459996,9.685999,11.6006,8.611,38.470703,44.836002,16.5644,3.8919,9.8431,18.151201,18.777397,28.3662,35.844505,12.0397,39.055607,10.562699,12.1873,19.2503,10.365301,7.1919003,325218.7,18.9075,25.520296,23.4757,37.1176,50.7159,16.0315,18.4333,32.3625,17.9943,50.3392,121.4878,29.0802,8.462,30.5956,24.685,38.1019,59.4489,52.5953,26.716,104.0241,41257.906,21.0267,1643910.6,18.8129,16.3205,1479271.4,26.0867,30.4974
0.0,0.0,0.0,0.0,0.0,0.6999,0.0,0.0,0.2377,0.0,0.0,1.5566,0.0,0.0,0.4794,0.0,0.0,0.2193,0.0,0.0,2.5969,0.0,0.0,2.0809,0.0,10.3653,0.0,0.0,0.2712,0.0,0.6235,2.8596,0.0,1.3591,1.6396,0.9219,0.0,2.2615,0.5538,0.0,1.2072,0.4212,0.0,1.6312,0.3628,0.0,11.4271,0.0,0.3385,9.274099,0.4611,0.0,0.0,2.2447002,0.8304,0.0,1.1255,3.0083,0.0,2.8925002,2.6621,1.9064,0.0,3.1532,0.50159997,0.0,1.5455999,1.7475,0.0,0.3175,0.0,0.0,7.773499,0.2291,0.0,6.1933002,0.3845,0.0,0.0,2.2447,1.1016,0.0,1.749,6.5678,0.0,4.2516,4.5394,2.8283,0.0,6.9713,1.0554,0.0,3.2322,2.1687,0.0,2.168,0.3628,0.0,21.7975,0.2291,0.3385,17.5483,0.8456,10.3653,0.3119,0.2291,0.3149,0.0,1.6651,0.92840004,0.0,0.7696,2.4085002,1.8899001,0.0,0.2023,0.0,0.0,1.3101001,0.207,0.0,1.7188001,0.4969,0.0,2163024.0,0.396,0.0,1258145.0,29.1625,10.3613,0.9447,2.7136998,3.2886999,0.0,2.9070997,5.9232993,0.9383,0.9856,10.2463,5.8014,0.2174,5.7377,2.3396,0.2824,5.2742004,3.5166,0.196,11.363599,1.3593,0.0,587364.2,0.0,1.3027,595209.94,0.73630005,0.0,0.4084,2.5592,3.8933,0.0,5.6443996,5.9607,0.0,9.294901,12.2611,7.1969004,0.0,4.2898,3.2397003,1.0538,3.1945,6.9828,0.0,10.4247,1.5464,1.0763,15.554798,0.2482,1.6531,15.944501,0.1913,4.5967,1.665,5.502,7.4969,0.0,10.2166,12.8124,0.9383,11.0501,24.9159,14.8882,0.2174,10.2298,5.5793,1.3362,9.7788,10.7064,0.196,23.5071,3.4026,1.0763,2750403.8,0.6442,2.9558,1853370.9,30.0901,14.958
0.217,0.0,2.8876998,0.2264,0.0,1.9823,0.0,0.0,0.2516,0.0,0.0,1.9489,0.0,0.2387,2.4724002,0.0,0.0,0.0,0.5037,0.0,22.288095,0.0,0.0,27.743204,0.0,161448.4,2.624,0.0,3.4430997,0.6172,1.089,0.98859996,0.1902,0.2937,1.2677,1.2617,1.0924,3.1216998,0.0,0.0,1.7443,0.0,0.6129,1.0409,0.5083,0.6804,23.602203,0.4676,0.76699996,24.042805,163325.75,0.0,0.0,0.0,1.4505999,0.5156,1.1716,1.2031001,0.0,0.8092,0.1885,0.2341,0.2862,0.80300003,0.3394,1.5725,1.153,0.48700002,0.0,0.7079,1.3705,1.7512,15.581299,0.3718,0.9119,18.378502,0.4242,0.2827,2.841,0.0,7.7814,1.3592,2.2606,4.174,0.1902,1.1029,1.7078,1.4958,1.3786,5.8736,0.3394,1.8112,5.3697,0.487,0.6129,1.7488,2.3825,2.4316,61.4716,0.8394,1.6789,70.1645,163326.17,161448.69,478642.56,0.785,480759.0,1.3293,0.0,427932.47,0.2062,829398.94,595503.7,0.9356,0.8532,7.4710007,0.0,1.684,7.381201,814635.5,739419.2,824734.6,226691.47,172565.72,1649233.9,627239.5,2.4324,1400511.9,1010472.7,818298.2,1.4549999,2.6399999,648900.4,3.0902,1.3561,14.5008,1.6014,0.2153,414282.66,3.2097,2.2275,9.6323,1.6077001,3.25,12.934499,357849.03,466478.8,301391.47,3.6086001,2.6951,837940.75,1.4707999,2.5848,1488191.2,0.2312,112499.99,5.5854,3.8317,8.0129,2.7318,2.3123,6.7161,1.6028,2.0056999,5.542,7.2145996,0.7376,5.2765007,2.6174,3.7207,6.3361006,2.7982,3.3813002,5.1516,5.2334,6.4500995,710516.75,751291.7,4.9841,53.21329,3.0711002,655529.7,478649.6,7.2567,1129667.4,7.1513,3.6684,427953.7,3.4104,829401.2,1009791.9,11.3599,3.8183,22.3798,4.2251,8.6547,26.6518,1172487.4,1205901.4,1126131.2,226700.31,172574.86,3197691.5,1378532.6,10.0013,2888756.2,1010476.0,1586327.9
0.0,0.0,0.0,0.0,0.0,0.2428,0.0,0.5317,1.3189,0.0,0.0,0.2213,0.0,0.0,0.0,0.0,0.2652,2.5444999,0.0,0.0,2.3955,0.0,0.0,105798.89,142093.28,570541.4,0.0,0.0,1.3564999,0.0,0.8797,0.3631,0.0,0.0,0.4895,0.7182,0.2643,0.0,0.0,0.0,1.0898,0.0,0.0,108338.57,0.233,0.6721,5.0486,0.0,0.2946,7.0358,0.0,51949.98,0.0,0.0,0.0,0.0,3.4792001,0.57949996,0.2497,0.2296,0.5034,1.1548,0.6562,0.3478,0.2753,0.2673,0.0,0.6546,0.0,0.7383,0.8623,2.6071,4.4879003,0.0,0.0,4.0067005,0.0,105056.92,0.0,0.0,1.3565,0.0,4.3589,1.1854,0.2497,0.7613,2.3118,1.873,0.9205,0.5691,0.2753,0.2673,1.0898,0.6546,0.2652,108341.85,1.0953,3.2792,11.932,0.0,0.2946,105809.93,142093.28,727548.25,443875.6,0.0,0.5454,1.768,0.3403,0.7435,0.0,0.6032,423973.03,0.4278,0.0,1.3196,0.60109997,0.0,3.0742002,0.3107,2.496,637229.0,1.3569,0.2561,2390653.5,0.4247,908787.9,2644237.5,1360281.9,1441299.5,0.2765,1.5724,4.9728,0.0,0.0,0.5056,0.0,1.1434,1.7530999,0.267,0.99270004,0.9321,0.2394,0.2037,2.1798,0.0,0.0,34934.71,0.6405,0.3971,2187376.5,1.0898,308195.94,1277866.4,564928.5,80529.24,0.2269,3.71,1.7527,0.0,1.5169001,0.699,0.3207,1.2078,1.4716,0.7719,0.0,2.9384,4.3033996,0.0,1.4144,2.3156002,0.3338,11068.506,2.189,1.1657001,1036053.3,243481.17,0.7782,499378.06,0.3346,36061.996,443876.1,5.2824,7.2709,1.768,1.8572,1.9481,0.3207,2.9544,423976.25,1.4667,0.9927,5.1901,5.1439,0.2037,6.6684,2.6263,2.8298,683232.2,4.1864,1.8189,5614083.5,243482.69,1216984.6,4421482.0,1925210.8,1557890.8
